,0
0,0.5707525014877319
1,0.5056251287460327
2,0.5432857275009155
3,0.4872142970561981
4,0.5402444005012512
5,0.5574782490730286
6,0.57225501537323
7,0.5645487904548645
8,0.5640841126441956
9,0.4744904935359955
10,0.4783165454864502
11,0.5658524632453918
12,0.5721627473831177
13,0.5168401598930359
14,0.596829891204834
15,0.5249996185302734
16,0.5000560879707336
17,0.480659157037735
18,0.5564830303192139
19,0.5821067690849304
20,0.5359974503517151
21,0.5167384147644043
22,0.6050321459770203
23,0.570094108581543
24,0.551378607749939
25,0.585491955280304
26,0.6059852242469788
27,0.57637619972229
28,0.5661450028419495
29,0.5877971649169922
30,0.5961077213287354
31,0.6117926239967346
32,0.5824151039123535
33,0.553228497505188
34,0.5726917386054993
35,0.6108518838882446
36,0.571887195110321
37,0.6037485599517822
38,0.590889573097229
39,0.5746591091156006
40,0.6036477088928223
41,0.6011080741882324
42,0.5955203771591187
43,0.5831395983695984
44,0.6052426695823669
45,0.5997340679168701
46,0.6004846096038818
47,0.6032649278640747
48,0.6030834913253784
49,0.602847158908844
